PlanName,PlanningDept,Site_SK,SiteName,AssetType,Class,EqmtFleet_RowID,assetSubclass,Dig Config,Grouped_Fleet,OperatingMode,Circuit_Name,splitWeekName,fromDate,toDate,yearMonthPK,metricName,metricValue
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-03///12,2027-03-22T00:00:00,2027-03-28T00:00:00,2027-03,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-03///13A,2027-03-29T00:00:00,2027-03-31T00:00:00,2027-03,Calendar Time,72.00000000000006
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-03///13A,2027-03-29T00:00:00,2027-03-31T00:00:00,2027-03,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-03///13A,2027-03-29T00:00:00,2027-03-31T00:00:00,2027-03,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///13B,2027-04-01T00:00:00,2027-04-04T00:00:00,2027-04,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///13B,2027-04-01T00:00:00,2027-04-04T00:00:00,2027-04,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///13B,2027-04-01T00:00:00,2027-04-04T00:00:00,2027-04,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///14,2027-04-05T00:00:00,2027-04-11T00:00:00,2027-04,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///14,2027-04-05T00:00:00,2027-04-11T00:00:00,2027-04,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///14,2027-04-05T00:00:00,2027-04-11T00:00:00,2027-04,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///15,2027-04-12T00:00:00,2027-04-18T00:00:00,2027-04,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///15,2027-04-12T00:00:00,2027-04-18T00:00:00,2027-04,Scheduled Loss,4.899999916553501
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///15,2027-04-12T00:00:00,2027-04-18T00:00:00,2027-04,Scheduled Loss Percentage,2.916666616996129
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///16,2027-04-19T00:00:00,2027-04-25T00:00:00,2027-04,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///16,2027-04-19T00:00:00,2027-04-25T00:00:00,2027-04,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///16,2027-04-19T00:00:00,2027-04-25T00:00:00,2027-04,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///17A,2027-04-26T00:00:00,2027-04-30T00:00:00,2027-04,Calendar Time,120.0000000000001
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///17A,2027-04-26T00:00:00,2027-04-30T00:00:00,2027-04,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-04///17A,2027-04-26T00:00:00,2027-04-30T00:00:00,2027-04,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///17B,2027-05-01T00:00:00,2027-05-02T00:00:00,2027-05,Calendar Time,48.000000000000036
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///17B,2027-05-01T00:00:00,2027-05-02T00:00:00,2027-05,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///17B,2027-05-01T00:00:00,2027-05-02T00:00:00,2027-05,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///18,2027-05-03T00:00:00,2027-05-09T00:00:00,2027-05,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///18,2027-05-03T00:00:00,2027-05-09T00:00:00,2027-05,Scheduled Loss,131.0000000000001
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///18,2027-05-03T00:00:00,2027-05-09T00:00:00,2027-05,Scheduled Loss Percentage,77.97619047619048
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///19,2027-05-10T00:00:00,2027-05-16T00:00:00,2027-05,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///19,2027-05-10T00:00:00,2027-05-16T00:00:00,2027-05,Scheduled Loss,133.0000000000001
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///19,2027-05-10T00:00:00,2027-05-16T00:00:00,2027-05,Scheduled Loss Percentage,79.16666666666666
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///20,2027-05-17T00:00:00,2027-05-23T00:00:00,2027-05,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///20,2027-05-17T00:00:00,2027-05-23T00:00:00,2027-05,Scheduled Loss,36.80000054836276
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///20,2027-05-17T00:00:00,2027-05-23T00:00:00,2027-05,Scheduled Loss Percentage,21.90476223116829
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///21,2027-05-24T00:00:00,2027-05-30T00:00:00,2027-05,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///21,2027-05-24T00:00:00,2027-05-30T00:00:00,2027-05,Scheduled Loss,4.899999916553501
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///21,2027-05-24T00:00:00,2027-05-30T00:00:00,2027-05,Scheduled Loss Percentage,2.916666616996129
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///22A,2027-05-31T00:00:00,2027-05-31T00:00:00,2027-05,Calendar Time,24.000000000000018
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///22A,2027-05-31T00:00:00,2027-05-31T00:00:00,2027-05,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-05///22A,2027-05-31T00:00:00,2027-05-31T00:00:00,2027-05,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///22B,2027-06-01T00:00:00,2027-06-06T00:00:00,2027-06,Calendar Time,144.0000000000001
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///22B,2027-06-01T00:00:00,2027-06-06T00:00:00,2027-06,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///22B,2027-06-01T00:00:00,2027-06-06T00:00:00,2027-06,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///23,2027-06-07T00:00:00,2027-06-13T00:00:00,2027-06,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///23,2027-06-07T00:00:00,2027-06-13T00:00:00,2027-06,Scheduled Loss,15.900000631809247
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///23,2027-06-07T00:00:00,2027-06-13T00:00:00,2027-06,Scheduled Loss Percentage,9.46428609036264
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///24,2027-06-14T00:00:00,2027-06-20T00:00:00,2027-06,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///24,2027-06-14T00:00:00,2027-06-20T00:00:00,2027-06,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///24,2027-06-14T00:00:00,2027-06-20T00:00:00,2027-06,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///25,2027-06-21T00:00:00,2027-06-27T00:00:00,2027-06,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///25,2027-06-21T00:00:00,2027-06-27T00:00:00,2027-06,Scheduled Loss,36.80000054836276
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///25,2027-06-21T00:00:00,2027-06-27T00:00:00,2027-06,Scheduled Loss Percentage,21.90476223116829
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///26A,2027-06-28T00:00:00,2027-06-30T00:00:00,2027-06,Calendar Time,72.00000000000006
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///26A,2027-06-28T00:00:00,2027-06-30T00:00:00,2027-06,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-06///26A,2027-06-28T00:00:00,2027-06-30T00:00:00,2027-06,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///26B,2027-07-01T00:00:00,2027-07-04T00:00:00,2027-07,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///26B,2027-07-01T00:00:00,2027-07-04T00:00:00,2027-07,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///26B,2027-07-01T00:00:00,2027-07-04T00:00:00,2027-07,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///27,2027-07-05T00:00:00,2027-07-11T00:00:00,2027-07,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///27,2027-07-05T00:00:00,2027-07-11T00:00:00,2027-07,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///27,2027-07-05T00:00:00,2027-07-11T00:00:00,2027-07,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///28,2027-07-12T00:00:00,2027-07-18T00:00:00,2027-07,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///28,2027-07-12T00:00:00,2027-07-18T00:00:00,2027-07,Scheduled Loss,35.69999939203265
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///28,2027-07-12T00:00:00,2027-07-18T00:00:00,2027-07,Scheduled Loss Percentage,21.249999638114655
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///29,2027-07-19T00:00:00,2027-07-25T00:00:00,2027-07,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///29,2027-07-19T00:00:00,2027-07-25T00:00:00,2027-07,Scheduled Loss,4.899999916553501
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///29,2027-07-19T00:00:00,2027-07-25T00:00:00,2027-07,Scheduled Loss Percentage,2.916666616996129
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///30A,2027-07-26T00:00:00,2027-07-31T00:00:00,2027-07,Calendar Time,144.0000000000001
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///30A,2027-07-26T00:00:00,2027-07-31T00:00:00,2027-07,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-07///30A,2027-07-26T00:00:00,2027-07-31T00:00:00,2027-07,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///30B,2027-08-01T00:00:00,2027-08-01T00:00:00,2027-08,Calendar Time,24.000000000000018
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///30B,2027-08-01T00:00:00,2027-08-01T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///30B,2027-08-01T00:00:00,2027-08-01T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///31,2027-08-02T00:00:00,2027-08-08T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///31,2027-08-02T00:00:00,2027-08-08T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///31,2027-08-02T00:00:00,2027-08-08T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///32,2027-08-09T00:00:00,2027-08-15T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///32,2027-08-09T00:00:00,2027-08-15T00:00:00,2027-08,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///32,2027-08-09T00:00:00,2027-08-15T00:00:00,2027-08,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///33,2027-08-16T00:00:00,2027-08-22T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///33,2027-08-16T00:00:00,2027-08-22T00:00:00,2027-08,Scheduled Loss,36.80000054836276
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///33,2027-08-16T00:00:00,2027-08-22T00:00:00,2027-08,Scheduled Loss Percentage,21.90476223116829
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///34,2027-08-23T00:00:00,2027-08-29T00:00:00,2027-08,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///34,2027-08-23T00:00:00,2027-08-29T00:00:00,2027-08,Scheduled Loss,27.299999535083792
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///34,2027-08-23T00:00:00,2027-08-29T00:00:00,2027-08,Scheduled Loss Percentage,16.24999972326415
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///35A,2027-08-30T00:00:00,2027-08-31T00:00:00,2027-08,Calendar Time,48.000000000000036
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///35A,2027-08-30T00:00:00,2027-08-31T00:00:00,2027-08,Scheduled Loss,4.899999916553501
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-08///35A,2027-08-30T00:00:00,2027-08-31T00:00:00,2027-08,Scheduled Loss Percentage,10.208333159486454
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///35B,2027-09-01T00:00:00,2027-09-05T00:00:00,2027-09,Calendar Time,120.0000000000001
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///35B,2027-09-01T00:00:00,2027-09-05T00:00:00,2027-09,Scheduled Loss,54.00000000000004
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///35B,2027-09-01T00:00:00,2027-09-05T00:00:00,2027-09,Scheduled Loss Percentage,45
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///36,2027-09-06T00:00:00,2027-09-12T00:00:00,2027-09,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///36,2027-09-06T00:00:00,2027-09-12T00:00:00,2027-09,Scheduled Loss,98.10000008344657
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///36,2027-09-06T00:00:00,2027-09-12T00:00:00,2027-09,Scheduled Loss Percentage,58.39285719252768
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///37,2027-09-13T00:00:00,2027-09-19T00:00:00,2027-09,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///37,2027-09-13T00:00:00,2027-09-19T00:00:00,2027-09,Scheduled Loss,36.80000054836276
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///37,2027-09-13T00:00:00,2027-09-19T00:00:00,2027-09,Scheduled Loss Percentage,21.90476223116829
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///38,2027-09-20T00:00:00,2027-09-26T00:00:00,2027-09,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///38,2027-09-20T00:00:00,2027-09-26T00:00:00,2027-09,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///38,2027-09-20T00:00:00,2027-09-26T00:00:00,2027-09,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///39A,2027-09-27T00:00:00,2027-09-30T00:00:00,2027-09,Calendar Time,96.00000000000007
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///39A,2027-09-27T00:00:00,2027-09-30T00:00:00,2027-09,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-09///39A,2027-09-27T00:00:00,2027-09-30T00:00:00,2027-09,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///39B,2027-10-01T00:00:00,2027-10-03T00:00:00,2027-10,Calendar Time,72.00000000000006
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///39B,2027-10-01T00:00:00,2027-10-03T00:00:00,2027-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///39B,2027-10-01T00:00:00,2027-10-03T00:00:00,2027-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///40,2027-10-04T00:00:00,2027-10-10T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///40,2027-10-04T00:00:00,2027-10-10T00:00:00,2027-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///40,2027-10-04T00:00:00,2027-10-10T00:00:00,2027-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///41,2027-10-11T00:00:00,2027-10-17T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///41,2027-10-11T00:00:00,2027-10-17T00:00:00,2027-10,Scheduled Loss,4.899999916553501
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///41,2027-10-11T00:00:00,2027-10-17T00:00:00,2027-10,Scheduled Loss Percentage,2.916666616996129
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///42,2027-10-18T00:00:00,2027-10-24T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///42,2027-10-18T00:00:00,2027-10-24T00:00:00,2027-10,Scheduled Loss,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///42,2027-10-18T00:00:00,2027-10-24T00:00:00,2027-10,Scheduled Loss Percentage,0
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///43,2027-10-25T00:00:00,2027-10-31T00:00:00,2027-10,Calendar Time,168.00000000000014
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///43,2027-10-25T00:00:00,2027-10-31T00:00:00,2027-10,Scheduled Loss,59.000000000000036
2026-10-01 Oct QF Revision 0,Greater Tom Price,201,Tom Price,Plant,Plant,,Product,,,,TP LG Plant,2027-10///43,2027-10-25T00:00:00,2027-10-31T00:00:00,2027-10,Scheduled Loss Percentage,35.11904761904761
